Order_ID,Customer_ID,Product_ID,Quantity,Unit_Price,Sales_Amount,Order_Date
O00676,C1061,P0261,4,6518,26072,29-10-2024
O00677,C0112,P0123,8,6422,51376,25-04-2024
O00678,C0494,P0256,10,1263,12630,24-06-2025
O00679,C0025,P0185,6,2262,13572,31-01-2025
O00680,C1165,P0216,6,9051,54306,30-11-2025
O00681,C0354,P0242,2,373,746,24-08-2025
O00685,C1099,P0276,10,2601,26010,11-10-2024
O00689,C0489,P0030,4,1512,6048,20-03-2025
O00691,C0360,P0062,1,2348,2348,19-12-2025
O00692,C0024,P0084,8,5780,46240,19-06-2025
O00693,C1060,P0133,3,6192,18576,09-05-2024
O00694,C0551,P0061,1,5588,5588,06-04-2026
O00696,C1181,P0040,8,7557,60456,07-06-2025
O00697,C0738,P0029,8,9387,75096,19-06-2024
O00699,C0237,P0117,9,142,1278,15-02-2024
O00700,C0026,P0126,1,7829,7829,07-01-2025
O00701,C0785,P0077,3,679,2037,20-07-2025
O00702,C0859,P0115,6,4167,25002,02-03-2025
O00703,C0656,P0139,2,9464,18928,16-01-2025
O00704,C0245,P0258,1,3038,3038,16-08-2024
O00705,C1057,P0024,7,1229,8603,17-06-2026
O00706,C0953,P0145,5,5462,27310,29-03-2024
O00707,C1133,P0234,1,6144,6144,24-07-2024
O00709,C0755,P0253,4,9054,36216,17-02-2026
O00710,C0503,P0078,1,6818,6818,25-01-2024
O00711,C0478,P0278,6,257,1542,09-12-2024
O00712,C0003,P0193,5,1803,9015,29-07-2024
O00713,C1086,P0122,7,8161,57127,02-03-2024
O00714,C0292,P0144,2,819,1638,25-08-2024
O00715,C1065,P0212,6,7611,45666,04-02-2026
O00718,C0891,P0067,4,4878,19512,24-09-2024
O00720,C0557,P0120,2,3421,6842,19-05-2024
O00721,C1198,P0056,3,1831,5493,17-06-2024
O00722,C0921,P0239,6,6760,40560,03-05-2024
O00723,C1098,P0184,4,7504,30016,11-11-2024
O00726,C0187,P0128,6,6592,39552,09-06-2025
O00727,C0101,P0154,5,2948,14740,01-02-2024
O00728,C0829,P0232,9,9113,82017,12-09-2024
O00729,C0194,P0237,2,2390,4780,04-05-2024
O00730,C0025,P0032,4,2241,8964,21-07-2024
O00731,C0821,P0191,2,9640,19280,23-08-2025
O00733,C0909,P0066,2,5532,11064,05-05-2024
O00734,C0088,P0237,1,2852,2852,10-08-2025
O00736,C0874,P0089,6,3617,21702,10-07-2024
O00737,C0564,P0144,8,2535,20280,05-02-2024
O00738,C1258,P0126,5,8273,41365,25-02-2025
O00739,C1128,P0246,1,1537,1537,13-10-2024
O00741,C1077,P0128,9,419,3771,26-01-2025
O00742,C0736,P0246,9,8040,72360,18-12-2024
O00743,C1159,P0258,6,6463,38778,03-10-2024
O00744,C0369,P0014,6,9883,59298,12-08-2024
O00745,C0061,P0144,1,7828,7828,26-06-2025
O00747,C0508,P0124,5,8843,44215,15-04-2026
O00748,C0115,P0113,10,6463,64630,29-12-2024
O00749,C0356,P0091,4,9807,39228,21-11-2024
O00750,C0735,P0015,6,9400,56400,31-07-2025
O00753,C0116,P0120,10,3684,36840,21-01-2024
O00754,C1079,P0245,1,5535,5535,20-09-2025
O00755,C0413,P0067,6,3007,18042,01-04-2026
O00756,C0663,P0031,1,2520,2520,23-08-2025
O00759,C0619,P0166,3,2680,8040,19-01-2026
O00760,C0895,P0250,6,2954,17724,25-12-2025
O00761,C1151,P0183,4,9749,38996,14-04-2026
O00762,C0360,P0194,5,4925,24625,10-05-2024
O00763,C0364,P0001,10,6515,65150,21-05-2026
O00764,C1163,P0017,3,9969,29907,21-11-2024
O00765,C1253,P0114,10,1805,18050,23-05-2025
O00766,C0289,P0170,2,3999,7998,21-12-2024
O00767,C0655,P0086,2,5600,11200,02-04-2025
O00769,C0139,P0180,5,1870,9350,07-01-2026
O00770,C0003,P0025,7,7279,50953,20-01-2026
O00771,C0860,P0086,7,8178,57246,22-01-2025
O00772,C0720,P0280,7,1761,12327,28-04-2026
O00775,C0535,P0054,2,5700,11400,23-06-2024
O00776,C0769,P0083,2,9062,18124,05-04-2024
O00777,C0693,P0248,1,7166,7166,31-10-2025
O00778,C0338,P0223,3,977,2931,13-04-2024
O00779,C0679,P0106,4,6805,27220,14-12-2025
O00782,C1126,P0252,3,993,2979,04-01-2025
O00783,C0008,P0219,2,4925,9850,23-04-2026
O00785,C0424,P0088,5,1442,7210,29-04-2025
O00786,C0237,P0158,7,7815,54705,15-05-2025
O00788,C0760,P0196,6,3156,18936,01-04-2025
O00789,C0092,P0135,8,7719,61752,26-09-2024
O00790,C0464,P0138,10,1109,11090,03-06-2024
O00791,C0199,P0044,6,8971,53826,27-02-2025
O00792,C1208,P0117,9,1099,9891,10-05-2026
O00793,C0793,P0268,7,8873,62111,04-12-2025
O00797,C0920,P0089,3,3571,10713,07-04-2026
O00798,C0395,P0065,1,7036,7036,21-03-2024
O00799,C0892,P0104,3,9849,29547,21-09-2024
O00800,C0655,P0035,2,6458,12916,23-07-2025
O00802,C0939,P0007,10,9726,97260,19-06-2025
O00803,C0860,P0058,7,2551,17857,31-05-2024
O00805,C0207,P0147,9,5733,51597,17-06-2026
O00807,C1248,P0243,1,2921,2921,09-10-2024
O00808,C0826,P0074,10,6681,66810,09-02-2024
O00809,C0811,P0170,4,907,3628,02-02-2026
O00811,C0621,P0160,5,8154,40770,28-05-2026
O00812,C0202,P0117,3,5023,15069,31-01-2026
O00813,C0908,P0165,5,6928,34640,11-09-2025
O00814,C0183,P0097,8,3563,28504,23-04-2026
O00815,C0834,P0249,9,6226,56034,20-04-2026
O00816,C0116,P0264,3,1175,3525,14-11-2024
O00817,C1038,P0207,3,8689,26067,19-06-2026
O00818,C1165,P0015,3,3258,9774,15-06-2026
O00819,C0412,P0030,4,641,2564,12-04-2025
O00820,C0104,P0185,4,4588,18352,12-01-2025
O00821,C0951,P0259,7,2129,14903,28-11-2025
O00822,C0063,P0124,6,8108,48648,31-08-2025
O00823,C0914,P0091,8,9715,77720,18-07-2025
O00824,C0717,P0177,3,4337,13011,05-02-2026
O00825,C0186,P0146,1,6433,6433,20-02-2024
O00827,C0462,P0106,5,6809,34045,09-06-2025
O00828,C0042,P0005,8,2267,18136,24-10-2025
O00829,C0355,P0005,4,4235,16940,14-09-2025
O00830,C0626,P0141,7,6268,43876,22-05-2026
O00831,C0715,P0236,5,3675,18375,22-04-2025
O00832,C0619,P0267,10,6606,66060,21-08-2025
O00833,C0210,P0004,9,6231,56079,28-07-2025
O00834,C1217,P0145,5,1871,9355,08-05-2025
O00835,C0131,P0173,5,5427,27135,01-06-2026
O00836,C0568,P0134,5,3186,15930,02-06-2024
O00837,C1060,P0124,1,9930,9930,17-02-2025
O00838,C0655,P0072,1,8248,8248,29-10-2024
O00839,C0532,P0215,7,6461,45227,24-01-2026
O00841,C0456,P0274,8,5973,47784,03-06-2025
O00842,C0615,P0088,9,3067,27603,27-10-2024
O00843,C0200,P0242,3,4337,13011,12-01-2026
O00844,C1145,P0094,6,1563,9378,15-08-2024
O00845,C0728,P0115,5,6989,34945,18-03-2026
O00846,C0679,P0191,5,9693,48465,28-10-2024
O00847,C0950,P0061,8,979,7832,06-06-2026
O00850,C0612,P0212,1,2570,2570,20-05-2024
O00851,C0411,P0176,7,9429,66003,13-04-2025
O00852,C0294,P0162,3,1424,4272,14-05-2025
O00853,C0682,P0091,6,1050,6300,05-01-2024
O00854,C0926,P0141,4,2862,11448,13-08-2025
O00855,C0325,P0251,2,2220,4440,21-09-2025
O00856,C0889,P0220,7,7129,49903,03-05-2025
O00857,C0786,P0003,1,8845,8845,23-07-2024
O00859,C0037,P0003,4,3807,15228,11-12-2025
O00861,C1031,P0157,3,1169,3507,23-04-2026
O00862,C0094,P0153,5,7569,37845,15-01-2026
O00863,C1066,P0269,6,7205,43230,04-12-2025
O00864,C0275,P0176,8,5985,47880,07-02-2026
O00867,C1034,P0087,2,6106,12212,29-12-2025
O00868,C0077,P0193,5,8861,44305,30-09-2025
O00869,C0100,P0025,2,423,846,19-02-2024
O00870,C0238,P0214,8,6330,50640,06-05-2024
O00871,C1121,P0130,8,2608,20864,29-07-2024
O00873,C0207,P0267,5,2347,11735,04-03-2025
O00874,C0215,P0262,10,2028,20280,16-10-2024
O00875,C0234,P0055,8,3354,26832,15-09-2025
O00876,C0410,P0135,9,3404,30636,01-01-2025
O00878,C1017,P0107,8,5516,44128,28-08-2024
O00879,C0006,P0007,2,1909,3818,05-05-2026
O00880,C1176,P0253,3,1575,4725,09-03-2026
O00882,C0474,P0234,5,4427,22135,20-04-2025
O00883,C0103,P0052,3,746,2238,22-05-2026
O00884,C0596,P0185,6,7079,42474,26-01-2026
O00885,C0238,P0049,1,258,258,22-05-2026
O00886,C0284,P0088,6,5957,35742,24-03-2025
O00888,C0702,P0094,2,6666,13332,13-02-2025
O00890,C0864,P0086,2,2271,4542,13-12-2025
O00893,C0778,P0184,10,572,5720,02-06-2026
O00894,C0268,P0248,8,1950,15600,25-02-2025
O00895,C0903,P0024,2,4386,8772,01-11-2025
O00896,C0644,P0007,9,9547,85923,11-01-2026
O00897,C1158,P0115,6,8604,51624,19-06-2025
O00898,C1267,P0049,7,4172,29204,08-05-2025
O00899,C0709,P0198,3,9247,27741,19-09-2025
O00900,C0112,P0006,3,8383,25149,19-05-2026
O00901,C0962,P0254,3,1326,3978,08-02-2026
O00902,C1007,P0165,4,5521,22084,11-10-2024
O00903,C0104,P0260,4,9119,36476,20-10-2025
O00904,C0776,P0207,4,1391,5564,15-04-2025
O00906,C1021,P0229,6,2044,12264,24-05-2025
O00907,C0037,P0053,7,6855,47985,06-02-2024
O00909,C1238,P0156,9,9313,83817,30-07-2024
O00910,C0935,P0175,6,989,5934,16-04-2026
O00912,C1270,P0243,6,7514,45084,26-04-2024
O00913,C0200,P0114,1,5692,5692,29-12-2024
O00915,C0218,P0024,3,8167,24501,23-05-2024
O00916,C0839,P0055,5,3309,16545,11-07-2024
O00917,C0248,P0202,4,7588,30352,24-04-2026
O00920,C1207,P0259,3,8272,24816,05-01-2024
O00921,C1087,P0025,9,7191,64719,08-05-2026
O00922,C1199,P0248,9,3003,27027,09-12-2025
O00923,C1185,P0089,3,1796,5388,31-01-2025
O00924,C1230,P0165,9,6402,57618,04-03-2025
O00925,C1248,P0128,5,6618,33090,17-12-2024
O00926,C0603,P0232,3,2363,7089,26-02-2025
O00927,C1234,P0263,5,9075,45375,31-05-2026
O00930,C0365,P0258,9,5381,48429,28-12-2025
O00931,C0237,P0181,9,7970,71730,19-08-2025
O00932,C1169,P0214,9,4784,43056,17-06-2026
O00933,C0866,P0007,9,1844,16596,26-01-2024
O00934,C0781,P0075,1,1027,1027,23-07-2024
O00935,C0547,P0083,5,4205,21025,29-05-2024
O00937,C0735,P0232,2,9305,18610,04-06-2026
O00939,C0590,P0025,7,6449,45143,02-03-2025
O00941,C0515,P0104,10,7359,73590,29-04-2026
O00942,C0462,P0189,10,9055,90550,26-01-2026
O00943,C1236,P0101,4,4919,19676,04-04-2025
O00945,C1053,P0062,7,765,5355,14-03-2025
O00947,C1197,P0131,1,5515,5515,22-04-2025
O00949,C0105,P0155,8,9482,75856,17-07-2025
O00950,C0734,P0038,6,8708,52248,13-08-2024
O00951,C0377,P0267,2,8376,16752,12-06-2024
O00952,C0852,P0279,9,6709,60381,04-04-2024
O00953,C0716,P0114,4,5537,22148,05-12-2024
O00954,C0739,P0151,4,8791,35164,01-05-2025
O00955,C1150,P0005,2,5768,11536,01-04-2025
O00956,C0493,P0125,1,5358,5358,25-01-2025
O00957,C0233,P0198,5,8951,44755,11-01-2026
O00958,C0580,P0013,9,6243,56187,10-06-2025
O00959,C1042,P0229,8,818,6544,30-10-2024
O00960,C0395,P0165,9,1449,13041,08-04-2024
O00961,C0343,P0276,9,220,1980,03-10-2025
O00962,C0135,P0108,4,7050,28200,05-05-2026
O00963,C0213,P0106,9,7230,65070,24-10-2025
O00964,C0148,P0079,1,7623,7623,04-01-2026
O00965,C0680,P0020,2,1300,2600,25-02-2024
O00967,C0467,P0133,7,6457,45199,06-04-2025
O00969,C0798,P0061,9,196,1764,18-10-2025
O00970,C1267,P0033,10,845,8450,18-12-2025
O00971,C0149,P0184,9,1838,16542,23-10-2024
O00972,C0618,P0045,5,7270,36350,25-01-2025
O00973,C0810,P0016,8,2661,21288,30-06-2025
O00974,C0451,P0070,7,9041,63287,29-10-2024
O00978,C1122,P0044,5,3541,17705,05-02-2026
O00979,C0705,P0109,7,8497,59479,25-05-2024
O00980,C0330,P0095,4,4240,16960,17-07-2024
O00981,C0235,P0093,10,991,9910,21-05-2026
O00982,C1125,P0237,9,1298,11682,24-10-2024
O00984,C1190,P0250,6,5951,35706,11-05-2024
O00985,C0481,P0052,5,1243,6215,17-07-2024
O00986,C0651,P0249,8,5479,43832,23-09-2025
O00988,C0747,P0162,7,2862,20034,05-01-2024
O00989,C0642,P0127,4,7245,28980,10-10-2024
O00990,C0737,P0069,6,7963,47778,18-04-2025
O00991,C0913,P0184,5,8078,40390,18-07-2025
O00993,C0575,P0072,9,3318,29862,26-09-2024
O00995,C1039,P0016,10,9584,95840,18-02-2025
O00996,C1209,P0109,1,9137,9137,23-09-2024
O00998,C0804,P0115,10,4867,48670,17-05-2024
O01000,C0746,P0258,1,4013,4013,18-05-2026
O01002,C0327,P0092,10,9370,93700,06-11-2025
O01003,C0300,P0248,6,762,4572,12-08-2024
O01004,C0999,P0119,2,4431,8862,13-01-2025
O01005,C0480,P0022,4,8585,34340,21-03-2026
O01006,C0740,P0199,8,7548,60384,17-02-2024
O01007,C0082,P0166,2,8642,17284,10-10-2025
O01008,C0561,P0135,10,9018,90180,06-08-2025
O01009,C0357,P0193,7,6085,42595,24-08-2025
O01010,C0160,P0265,5,6265,31325,16-08-2024
O01011,C1058,P0208,6,5753,34518,13-05-2025
O01012,C0988,P0004,9,2376,21384,26-03-2025
O01013,C0340,P0118,2,8530,17060,20-10-2025
O01014,C0576,P0109,3,3162,9486,10-06-2024
O01015,C0742,P0061,4,6893,27572,10-04-2026
O01017,C0432,P0083,7,467,3269,06-09-2024
O01018,C0089,P0066,10,9805,98050,13-06-2024
O01019,C0276,P0263,1,9476,9476,30-05-2024
O01020,C0115,P0086,5,3049,15245,13-06-2025
O01022,C0444,P0230,10,7823,78230,07-06-2026
O01023,C0987,P0088,4,6830,27320,07-09-2025
O01025,C0344,P0176,8,9873,78984,27-08-2025
O01026,C0141,P0118,7,6415,44905,15-05-2024
O01027,C0223,P0009,4,8664,34656,30-05-2026
O01028,C1033,P0215,3,1677,5031,30-06-2024
O01029,C0975,P0020,9,8346,75114,09-02-2026
O01030,C0241,P0048,8,2235,17880,09-09-2025
O01031,C1105,P0001,7,8653,60571,06-03-2025
O01032,C0759,P0023,9,7128,64152,22-08-2024
O01033,C0988,P0196,6,9750,58500,03-04-2026
O01034,C1180,P0051,7,2293,16051,17-09-2024
O01035,C0978,P0120,2,4741,9482,04-09-2025
O01036,C1114,P0210,5,3196,15980,06-01-2024
O01038,C0015,P0193,4,5275,21100,22-02-2025
O01039,C0742,P0055,3,7080,21240,29-10-2025
O01040,C1199,P0130,5,8883,44415,09-03-2025
O01042,C0814,P0105,7,9145,64015,13-03-2026
O01043,C1142,P0248,3,6165,18495,26-07-2025
O01044,C1137,P0248,5,5124,25620,14-08-2025
O01047,C1042,P0206,6,9120,54720,20-09-2025
O01048,C0107,P0083,7,186,1302,03-04-2026
O01049,C0187,P0075,8,9934,79472,21-03-2025
O01050,C0181,P0033,5,3733,18665,14-01-2025
O01051,C0164,P0020,7,6664,46648,20-09-2025
O01052,C1068,P0147,10,1041,10410,03-03-2026
O01053,C0359,P0254,8,275,2200,25-07-2024
O01054,C1062,P0147,4,650,2600,13-03-2026
O01055,C1228,P0262,9,3895,35055,21-09-2025
O01056,C0348,P0019,6,4019,24114,01-11-2025
O01057,C0001,P0081,2,4620,9240,09-03-2026
O01058,C0819,P0181,7,6742,47194,23-08-2025
O01059,C0411,P0266,1,1224,1224,02-04-2024
O01060,C1126,P0146,9,9650,86850,22-12-2024
O01061,C0712,P0142,4,3287,13148,10-04-2025
O01063,C0834,P0260,2,9252,18504,15-03-2024
O01064,C1031,P0151,6,2017,12102,02-04-2026
O01066,C0907,P0194,10,8023,80230,27-02-2026
O01069,C0784,P0113,4,5272,21088,26-02-2025
O01070,C0724,P0265,9,259,2331,18-12-2025
O01071,C0540,P0128,5,1623,8115,12-02-2025
O01073,C0643,P0182,4,9499,37996,02-10-2024
O01074,C0375,P0098,8,3371,26968,28-08-2024
O01076,C0512,P0183,3,1847,5541,02-05-2024
O01077,C0161,P0253,10,208,2080,21-02-2026
O01078,C1109,P0022,8,6181,49448,27-09-2025
O01079,C0646,P0253,10,4601,46010,17-05-2025
O01080,C0375,P0262,5,6618,33090,15-08-2024
O01081,C1182,P0066,1,8713,8713,29-03-2026
O01082,C0867,P0245,9,633,5697,29-05-2025
O01083,C0712,P0202,3,7590,22770,03-05-2024
O01084,C1062,P0236,6,237,1422,13-01-2024
O01085,C0432,P0195,10,1750,17500,29-11-2024
O01086,C0741,P0133,3,9087,27261,26-09-2024
O01087,C0486,P0138,8,5721,45768,09-01-2025
O01088,C0377,P0256,7,3549,24843,05-03-2025
O01091,C0469,P0052,5,3963,19815,22-07-2025
O01092,C0886,P0196,4,2489,9956,30-03-2026
O01094,C1024,P0069,9,8848,79632,07-01-2026
O01095,C0647,P0250,5,4211,21055,29-07-2025
O01096,C1163,P0025,7,1721,12047,08-12-2025
O01097,C0335,P0031,4,4266,17064,02-05-2025
O01099,C0740,P0185,9,9233,83097,09-04-2026
O01100,C0528,P0177,1,6846,6846,04-05-2024
O01101,C0720,P0102,10,9535,95350,27-10-2025
O01103,C1046,P0250,8,1384,11072,25-01-2025
O01104,C1257,P0147,8,2473,19784,08-06-2026
O01105,C0344,P0173,7,9465,66255,18-02-2025
O01106,C0147,P0041,3,5729,17187,21-08-2024
O01107,C0643,P0163,5,4482,22410,11-09-2025
O01108,C0810,P0139,8,6050,48400,04-02-2026
O01109,C1203,P0267,8,6882,55056,20-06-2024
O01110,C0377,P0012,3,3944,11832,08-11-2025
O01111,C0516,P0041,4,2834,11336,10-02-2025
O01112,C0211,P0049,2,7852,15704,15-07-2025
O01113,C0111,P0014,7,8684,60788,22-02-2026
O01114,C0171,P0054,5,2644,13220,27-03-2024
O01116,C0582,P0227,3,2250,6750,23-06-2025
O01117,C0350,P0015,1,5946,5946,31-05-2026
O01118,C0667,P0244,8,8956,71648,05-10-2024
O01119,C1124,P0228,3,8935,26805,30-06-2024
O01120,C1211,P0234,10,7226,72260,20-06-2025
O01122,C0466,P0046,8,5144,41152,09-01-2025
O01123,C0845,P0134,3,5073,15219,11-01-2024
O01124,C0001,P0268,3,5734,17202,20-10-2024
O01125,C0961,P0274,1,8159,8159,12-02-2026
O01126,C0978,P0154,1,7152,7152,28-03-2026
O01127,C0600,P0119,1,9081,9081,17-01-2025
O01128,C0387,P0211,9,7261,65349,08-02-2025
O01129,C0512,P0084,7,6299,44093,13-08-2024
O01130,C0539,P0041,7,4024,28168,13-06-2025
O01132,C0551,P0212,4,1221,4884,05-07-2024
O01133,C0280,P0149,2,7560,15120,24-09-2025
O01135,C0657,P0010,3,913,2739,01-07-2025
O01136,C0046,P0096,2,4722,9444,02-10-2024
O01137,C0257,P0225,1,3914,3914,02-04-2024
O01139,C0861,P0160,8,6184,49472,19-04-2025
O01140,C0065,P0170,2,2493,4986,27-02-2024
O01141,C0546,P0201,2,8999,17998,26-04-2025
O01142,C0372,P0099,5,6351,31755,28-04-2026
O01143,C0026,P0063,4,6404,25616,28-02-2026
O01144,C0908,P0127,1,3363,3363,16-04-2025
O01145,C0193,P0267,4,7846,31384,02-02-2025
O01146,C0640,P0166,3,791,2373,01-02-2026
O01147,C1126,P0267,2,4250,8500,07-05-2025
O01148,C0612,P0102,6,953,5718,03-06-2026
O01149,C0447,P0058,4,7213,28852,28-11-2024
O01150,C0031,P0086,5,9679,48395,02-05-2024
O01151,C0811,P0125,1,788,788,18-08-2025
O01153,C0323,P0256,2,5644,11288,16-02-2026
O01156,C0477,P0163,9,5790,52110,04-04-2026
O01157,C0899,P0099,1,6289,6289,01-01-2025
O01160,C1004,P0098,10,3157,31570,10-07-2025
O01161,C0713,P0166,8,4610,36880,07-06-2026
O01163,C0318,P0231,5,4414,22070,08-07-2025
O01165,C0380,P0010,10,6065,60650,05-03-2026
O01167,C1104,P0199,4,8686,34744,30-11-2025
O01169,C0840,P0165,2,1677,3354,19-06-2025
O01170,C0137,P0023,3,3026,9078,13-06-2026
O01171,C0065,P0104,2,8052,16104,15-07-2024
O01172,C0203,P0017,10,6466,64660,04-11-2025
O01173,C1004,P0270,10,9771,97710,19-09-2024
O01175,C0428,P0252,2,7768,15536,31-03-2026
O01176,C0125,P0185,9,6914,62226,21-04-2026
O01177,C0756,P0030,10,4455,44550,25-06-2025
O01178,C0084,P0037,5,1376,6880,09-08-2024
O01180,C0790,P0098,4,8721,34884,03-11-2025
O01183,C0940,P0219,2,2833,5666,22-03-2026
O01185,C0324,P0274,10,7358,73580,26-12-2024
O01189,C0521,P0185,8,7431,59448,10-02-2025
O01191,C1061,P0070,5,207,1035,03-11-2024
O01192,C0455,P0110,6,455,2730,01-03-2026
O01194,C1171,P0080,2,718,1436,16-04-2025
O01195,C0729,P0080,3,4441,13323,10-01-2025
O01196,C1193,P0128,4,4298,17192,10-04-2026
O01197,C0616,P0048,10,6650,66500,05-08-2025
O01198,C0446,P0040,6,8005,48030,26-06-2024
O01200,C0616,P0020,10,6351,63510,21-03-2024
O01201,C0115,P0172,6,7215,43290,02-03-2025
O01202,C0247,P0117,10,287,2870,11-10-2025
O01204,C0085,P0164,9,9355,84195,02-06-2024
O01205,C0670,P0258,4,2609,10436,21-02-2024
O01207,C0185,P0114,7,4847,33929,16-03-2026
O01208,C0808,P0076,3,5607,16821,25-03-2024
O01210,C0538,P0044,7,8321,58247,20-03-2025
O01211,C0268,P0070,8,9263,74104,21-07-2024
O01213,C1262,P0269,4,4070,16280,14-03-2024
O01214,C0546,P0221,6,9537,57222,01-04-2024
O01215,C0231,P0212,7,6084,42588,22-12-2024
O01216,C0391,P0165,6,9830,58980,02-11-2025
O01217,C0050,P0157,3,5829,17487,23-09-2025
O01218,C0906,P0075,8,835,6680,17-04-2026
O01220,C0176,P0058,1,4082,4082,27-09-2025
O01221,C0303,P0148,1,5724,5724,11-12-2025
O01222,C0228,P0157,8,7819,62552,24-01-2024
O01223,C0680,P0108,9,3571,32139,27-07-2024
O01224,C1120,P0268,5,9091,45455,09-05-2025
O01226,C1079,P0023,5,2890,14450,02-03-2024
O01228,C0953,P0005,2,6467,12934,07-11-2025
O01229,C0556,P0185,2,412,824,26-10-2024
O01230,C0792,P0119,7,8431,59017,27-12-2025
O01231,C0204,P0162,8,9882,79056,28-06-2025
O01232,C0181,P0096,4,8302,33208,13-04-2025
O01233,C1149,P0012,1,4153,4153,26-06-2025
O01234,C0625,P0171,8,6545,52360,01-02-2026
O01235,C0322,P0010,6,5865,35190,29-12-2024
O01239,C0282,P0045,7,8631,60417,25-11-2025
O01240,C1255,P0117,7,4038,28266,09-08-2025
O01241,C0313,P0219,5,5495,27475,04-04-2025
O01243,C1109,P0104,3,5162,15486,06-12-2025
O01244,C1073,P0070,7,2478,17346,02-11-2025
O01245,C1157,P0081,6,1211,7266,24-07-2025
O01246,C1092,P0061,3,5303,15909,09-05-2026
O01247,C0299,P0016,6,6883,41298,25-02-2025
O01248,C0622,P0227,5,2589,12945,08-03-2026
O01249,C0385,P0055,3,3126,9378,27-01-2024
O01250,C1254,P0137,10,9390,93900,19-09-2025
O01251,C0473,P0119,4,527,2108,02-01-2025
O01252,C0163,P0245,3,8330,24990,16-05-2026
O01253,C1239,P0241,6,3114,18684,22-05-2026
O01254,C0794,P0252,8,2353,18824,16-06-2024
O01256,C0031,P0139,7,3746,26222,30-01-2026
O01257,C0416,P0105,2,3001,6002,25-03-2025
O01258,C1264,P0251,6,7596,45576,09-09-2024
O01259,C0876,P0208,1,6332,6332,07-01-2026
O01260,C0641,P0202,10,9470,94700,31-08-2025
O01261,C1099,P0269,1,8630,8630,21-04-2024
O01262,C0925,P0234,1,4125,4125,15-06-2025
O01264,C1058,P0026,4,4870,19480,26-03-2025
O01265,C0816,P0156,5,7658,38290,19-06-2024
O01268,C1026,P0058,3,9691,29073,13-12-2025
O01269,C1120,P0070,7,6875,48125,27-11-2024
O01270,C0924,P0013,3,7533,22599,27-08-2025
O01273,C0921,P0186,2,8682,17364,25-12-2025
O01274,C0787,P0262,10,2719,27190,22-01-2025
O01275,C1128,P0195,1,2899,2899,09-12-2024
O01276,C1159,P0077,3,2469,7407,02-07-2024
O01277,C0106,P0215,5,5171,25855,17-01-2026
O01278,C0914,P0148,3,2026,6078,14-05-2024
O01279,C0416,P0002,10,4246,42460,13-01-2024
O01280,C0940,P0255,8,9004,72032,06-04-2026
O01281,C0012,P0253,4,3653,14612,25-08-2025
O01283,C1232,P0004,4,9067,36268,11-10-2024
O01285,C0304,P0029,6,701,4206,28-05-2024
O01287,C0180,P0026,2,6931,13862,01-07-2024
O01288,C0331,P0146,10,9847,98470,09-08-2025
O01289,C1152,P0091,8,9585,76680,03-01-2025
O01290,C0074,P0048,5,5389,26945,12-01-2025
O01291,C0777,P0035,7,9118,63826,07-03-2024
O01292,C0600,P0242,3,2099,6297,12-12-2025
O01293,C0563,P0169,9,6879,61911,21-06-2025
O01294,C0430,P0108,10,1053,10530,21-04-2024
O01295,C1171,P0271,2,8024,16048,11-01-2026
O01296,C1239,P0148,7,5285,36995,22-09-2024
O01300,C0477,P0149,4,125,500,01-05-2024
O01301,C0050,P0239,2,3496,6992,29-03-2026
O01304,C0413,P0145,5,1211,6055,11-11-2024
O01305,C0615,P0260,9,5407,48663,24-02-2026
O01307,C1166,P0015,3,3278,9834,04-12-2024
O01308,C0693,P0246,8,682,5456,23-10-2025
O01310,C1100,P0172,8,6882,55056,30-01-2026
O01311,C0115,P0267,5,9356,46780,12-01-2026
O01313,C1183,P0170,6,1184,7104,01-06-2024
O01314,C0575,P0016,6,6247,37482,03-10-2025
O01316,C1219,P0060,5,5252,26260,27-12-2025
O01318,C0487,P0191,8,5058,40464,09-08-2024
O01319,C1076,P0155,3,1938,5814,18-01-2025
O01320,C0077,P0104,2,7370,14740,02-06-2025
O01321,C0052,P0248,9,2624,23616,13-07-2024
O01322,C0697,P0248,9,5184,46656,05-03-2026
O01323,C0671,P0074,2,8556,17112,23-11-2025
O01324,C0272,P0106,1,7626,7626,31-01-2025
O01325,C1070,P0060,1,5195,5195,15-02-2024
O01326,C1218,P0045,6,7749,46494,17-02-2024
O01327,C0212,P0267,5,468,2340,14-08-2025
O01328,C0640,P0108,6,3385,20310,16-07-2024
O01329,C0587,P0142,9,5328,47952,02-03-2026
O01332,C0210,P0106,9,5839,52551,16-07-2025
O01333,C0653,P0139,3,4741,14223,10-08-2025
O01334,C0502,P0088,2,5201,10402,19-09-2025
O01336,C0060,P0242,1,1835,1835,27-01-2025
O01337,C0111,P0045,7,6521,45647,02-07-2024
O01338,C1221,P0229,10,5926,59260,15-11-2024
O01339,C0681,P0102,9,1386,12474,12-02-2026
O01342,C0954,P0241,4,3766,15064,27-05-2024
O01343,C1264,P0133,6,6523,39138,06-07-2024
